group,names,scores,logfoldchanges,pvals,pvals_adj,-log10(pvals_adj)
out,MARCO,-0.21081434,-6.3117323,0.83303214243508605374,0.99984759063045269833,6.619559272716956762e-05
out,VTN,-0.21309836,,0.83125024152584869874,0.99984759063045269833,6.619559272716956762e-05
out,CXCL9,-0.2191645,-0.42312622,0.8265218993029284089,0.99984759063045269833,6.619559272716956762e-05
out,ITGAX,-0.22060533,-0.051142592,0.8253997553274277088,0.99984759063045269833,6.619559272716956762e-05
out,BRAF,-0.22684611,-0.15490478,0.8205434027391406149,0.99984759063045269833,6.619559272716956762e-05
out,PGLYRP1,-0.22814776,-1.9782219,0.8195313723472070766,0.99984759063045269833,6.619559272716956762e-05
out,WNT3A,-0.22857891,,0.81919621671270625995,0.99984759063045269833,6.619559272716956762e-05
out,CXCR3,-0.2296377,0.043188386,0.8183733165585811431,0.99984759063045269833,6.619559272716956762e-05
out,PDCD1,-0.23511168,-0.3545932,0.81412204811459809584,0.99984759063045269833,6.619559272716956762e-05
out,CLEC4C,-0.23706278,-2.8224933,0.8126080810398973453,0.99984759063045269833,6.619559272716956762e-05
out,CXCL16,-0.2564237,0.23142369,0.7976236847323772139,0.99984759063045269833,6.619559272716956762e-05
out,IGF1R,-0.2568003,0.02558879,0.7973329522013284931,0.99984759063045269833,6.619559272716956762e-05
out,PRF1,-0.25796276,1.9610928,0.7964356510334338335,0.99984759063045269833,6.619559272716956762e-05
out,ATR,-0.2585467,,0.79598499555933110994,0.99984759063045269833,6.619559272716956762e-05
out,PMS2,-0.26546973,-0.9146514,0.79064763553864247925,0.99984759063045269833,6.619559272716956762e-05
out,KLRK1,-0.2690772,-1.1002269,0.78787027071867488104,0.99984759063045269833,6.619559272716956762e-05
out,SMAD2,-0.27383626,0.015554635,0.7842104617246878906,0.99984759063045269833,6.619559272716956762e-05
out,PROK2,-0.2991023,0.008400301,0.76486197531549049433,0.99984759063045269833,6.619559272716956762e-05
out,CCR10,-0.29944068,-0.059327755,0.76460381655948339574,0.99984759063045269833,6.619559272716956762e-05
out,SLC13A3,-0.32361522,,0.74622935111386023976,0.99984759063045269833,6.619559272716956762e-05
out,CCL17,-0.325771,-0.5715431,0.74459762312616717406,0.99984759063045269833,6.619559272716956762e-05
out,AURKB,-0.32978508,,0.7415623618564509689,0.99984759063045269833,6.619559272716956762e-05
out,FCER1A,-0.33352083,-0.6941028,0.73874117385303161853,0.99984759063045269833,6.619559272716956762e-05
out,TCL1A,-0.33475152,-0.7020607,0.7378125361481859823,0.99984759063045269833,6.619559272716956762e-05
out,IL12A,-0.33503532,0.09459709,0.7375984477550630025,0.99984759063045269833,6.619559272716956762e-05
out,FBLN1,-0.33742303,-0.28448412,0.7357980308443881068,0.99984759063045269833,6.619559272716956762e-05
out,IL6,-0.33833718,-1.3885664,0.7351091117045138734,0.99984759063045269833,6.619559272716956762e-05
out,TBX21,-0.34330088,-0.12601636,0.7313721157349774016,0.99984759063045269833,6.619559272716956762e-05
out,BUB1,-0.35107526,0.67250544,0.7255318812599402811,0.99984759063045269833,6.619559272716956762e-05
out,ICOS,-0.36220065,-0.8419527,0.7172021058538137206,0.99984759063045269833,6.619559272716956762e-05
out,EOMES,-0.36556527,,0.7146895027698598746,0.99984759063045269833,6.619559272716956762e-05
out,MUC4,-0.3664876,-2.5193615,0.71400126589249424125,0.99984759063045269833,6.619559272716956762e-05
out,CCR8,-0.36821768,2.628709,0.7127109404398910275,0.99984759063045269833,6.619559272716956762e-05
out,KLF2,-0.37440935,-0.52259487,0.7080997970220059834,0.99984759063045269833,6.619559272716956762e-05
out,PIK3CA,-0.37557182,2.07109,0.70723525041322843343,0.99984759063045269833,6.619559272716956762e-05
out,ICAM1,-0.37666333,-0.17497654,0.7064238130680926542,0.99984759063045269833,6.619559272716956762e-05
out,IFNG,-0.39455616,,0.6931704773535944941,0.99984759063045269833,6.619559272716956762e-05
out,CXCL11,-0.40849766,-0.99989575,0.68290835315044673415,0.99984759063045269833,6.619559272716956762e-05
out,CD3G,-0.41410264,-1.9343114,0.6787989450420068849,0.99984759063045269833,6.619559272716956762e-05
out,TNFRSF4,-0.43227106,-1.7251871,0.6655444176989981919,0.99984759063045269833,6.619559272716956762e-05
out,CD70,-0.44164997,-0.28785783,0.65874250624885122285,0.99984759063045269833,6.619559272716956762e-05
out,STING1,-0.44711307,0.074340865,0.65479342444361132713,0.99984759063045269833,6.619559272716956762e-05
out,CD80,-0.44843927,-0.80479866,0.6538362059254353431,0.99984759063045269833,6.619559272716956762e-05
out,CCL3,-0.45358035,-2.0311632,0.6501308983943931974,0.99984759063045269833,6.619559272716956762e-05
out,C1QC,-0.4623071,-0.37828082,0.6438611152600599574,0.99984759063045269833,6.619559272716956762e-05
out,RB1,-0.47296584,-5.7828245,0.63623755802252457414,0.99984759063045269833,6.619559272716956762e-05
out,STAT4,-0.47648054,-0.17031567,0.63373206867564002565,0.99984759063045269833,6.619559272716956762e-05
out,TNFRSF18,-0.48145244,-1.1096331,0.63019497836520366185,0.99984759063045269833,6.619559272716956762e-05
out,MSH2,-0.4844132,1.1917497,0.6280926561704998079,0.99984759063045269833,6.619559272716956762e-05
out,PCNA,-0.49185467,0.012791471,0.6228220896009244445,0.99984759063045269833,6.619559272716956762e-05
out,GNLY,-0.49320814,-1.2142062,0.62186551654945843026,0.99984759063045269833,6.619559272716956762e-05
out,EPHB4,-0.50430626,0.018587321,0.61404619894373224653,0.99984759063045269833,6.619559272716956762e-05
out,RGMB,-0.51726264,0.152163,0.6049728373326377362,0.99984759063045269833,6.619559272716956762e-05
out,PRKCA,-0.5195139,1.0428759,0.60340242276255851017,0.99984759063045269833,6.619559272716956762e-05
out,RORC,-0.5212467,0.4032148,0.6021949293063417752,0.99984759063045269833,6.619559272716956762e-05
out,IFITM1,-0.5249251,1.6710349,0.5996352370172886026,0.99984759063045269833,6.619559272716956762e-05
out,SELP,-0.52732104,0.033377204,0.59797067293168559843,0.99984759063045269833,6.619559272716956762e-05
out,CTLA4,-0.52800596,1.6808691,0.5974951983483054452,0.99984759063045269833,6.619559272716956762e-05
out,CDK2,-0.5288492,-0.453044,0.5969100892653973478,0.99984759063045269833,6.619559272716956762e-05
out,MAP2K1,-0.5309667,0.004588755,0.5954418399074896673,0.99984759063045269833,6.619559272716956762e-05
out,KLRG1,-0.53105134,-3.3044927,0.5953832198567591272,0.99984759063045269833,6.619559272716956762e-05
out,AXIN2,-0.5486249,-1.1865261,0.58326291993283763126,0.99984759063045269833,6.619559272716956762e-05
out,ATM,-0.56307936,-0.35596615,0.57338083314965337944,0.99984759063045269833,6.619559272716956762e-05
out,ZBED2,-0.569724,-0.6282561,0.56886488598799200833,0.99984759063045269833,6.619559272716956762e-05
out,CSF1R,-0.58280593,2.284098,0.56002393378841253124,0.99984759063045269833,6.619559272716956762e-05
out,MMRN1,-0.60914993,-0.76195,0.5424250807936610297,0.99984759063045269833,6.619559272716956762e-05
out,ICOSLG,-0.6199969,-0.5070473,0.53525980652915361446,0.99984759063045269833,6.619559272716956762e-05
out,EPHA4,-0.6250916,-0.8459674,0.5319109250661346877,0.99984759063045269833,6.619559272716956762e-05
out,IKZF2,-0.64535576,1.2431171,0.51869665303900358566,0.99984759063045269833,6.619559272716956762e-05
out,SRPRB,-0.65259534,-0.44788942,0.51401720545490725556,0.99984759063045269833,6.619559272716956762e-05
out,CD40LG,-0.70891523,3.9167333,0.47837706378907129956,0.99984759063045269833,6.619559272716956762e-05
out,BST2,-0.71081454,-0.030865671,0.4771991850846409866,0.99984759063045269833,6.619559272716956762e-05
out,VCAM1,-0.71628034,-0.43414074,0.47381827350520722142,0.99984759063045269833,6.619559272716956762e-05
out,MCM2,-0.74289715,0.026212703,0.45754394915653717746,0.99984759063045269833,6.619559272716956762e-05
out,CXCR6,-0.75102353,,0.4526384800939582398,0.99984759063045269833,6.619559272716956762e-05
out,RAF1,-0.7728022,-0.32354,0.43963945066756104918,0.99984759063045269833,6.619559272716956762e-05
out,TBK1,-0.7812506,0.9940149,0.4346551173914983135,0.99984759063045269833,6.619559272716956762e-05
out,KRAS,-0.7992771,1.134292,0.42412973575823553762,0.99984759063045269833,6.619559272716956762e-05
out,CD86,-0.8337775,-0.7952704,0.4044063775373296643,0.99984759063045269833,6.619559272716956762e-05
out,TRAT1,-0.84308547,,0.39918064159752730813,0.99984759063045269833,6.619559272716956762e-05
out,AKT3,-0.85671043,-0.8227009,0.39160493669499152336,0.99984759063045269833,6.619559272716956762e-05
out,BAX,-0.85943925,0.1792025,0.39009822650777437048,0.99984759063045269833,6.619559272716956762e-05
out,SHARPIN,-0.9008708,0.39194778,0.36765702278850020956,0.99984759063045269833,6.619559272716956762e-05
out,HDAC3,-0.9045929,-1.1065719,0.3656811031107758403,0.99984759063045269833,6.619559272716956762e-05
out,CD8A,-0.90742266,,0.36418332656343932463,0.99984759063045269833,6.619559272716956762e-05
out,NFKBIA,-0.9117587,0.022225507,0.36189572936464209363,0.99984759063045269833,6.619559272716956762e-05
out,MLH1,-0.9307867,-0.36028555,0.35196388289079116873,0.99984759063045269833,6.619559272716956762e-05
out,GZMA,-0.93327,,0.350680594630583653,0.99984759063045269833,6.619559272716956762e-05
out,NFKB1,-0.94889516,0.3456747,0.34267394231412606764,0.99984759063045269833,6.619559272716956762e-05
out,VEGFB,-0.9490234,-0.716333,0.34260870962999345757,0.99984759063045269833,6.619559272716956762e-05
out,GATA3,-0.96916205,,0.33246435102061122624,0.99984759063045269833,6.619559272716956762e-05
out,MMP9,-0.9966712,,0.31892414136732427643,0.97232969929062273984,0.012186448752861731714
out,CD1C,-1.0108473,-0.6767842,0.3120894915514955681,0.9642822925902144737,0.015795808247346863948
out,MSH6,-1.0189273,0.51548094,0.30823744787255658029,0.9642822925902144737,0.015795808247346863948
out,STAT1,-1.0273621,-0.33856216,0.30424997726351532545,0.9628163837453016516,0.016456528170960883184
out,KLRB1,-1.0281616,-0.7027485,0.30387378504407258628,0.9628163837453016516,0.016456528170960883184
out,DIABLO,-1.0321294,0.6895673,0.30201152018739418903,0.9628163837453016516,0.016456528170960883184
out,ZEB1,-1.0380837,-0.3579199,0.29923112200386248194,0.9628163837453016516,0.016456528170960883184
out,MCM6,-1.0382692,0.61621016,0.29914474880217578612,0.9628163837453016516,0.016456528170960883184
out,FOXP3,-1.0739648,1.6218779,0.28283846953216962294,0.9427948984405654098,0.025582776153129517708
out,HIF1A,-1.1909626,0.020989578,0.23366827674816126326,0.81702194667189265154,0.08776627738376096749
out,CTNNB1,-1.2182889,0.10446652,0.22311420797022951668,0.7856134083458786721,0.10479111289812659909
out,BMI1,-1.2322686,-0.38403577,0.21784876557630550309,0.77803130562966238415,0.109002927960589992525
out,PPARD,-1.235153,1.1710413,0.21677358499090637611,0.77803130562966238415,0.109002927960589992525
out,ITK,-1.2806886,1.6895963,0.20030305371151035931,0.7356103115541592352,0.13335219158773433564
out,IFNGR1,-1.298999,0.41511467,0.19394428603286484325,0.7236727090778538596,0.14045780504477194217
out,CCL5,-1.3190503,-3.8618748,0.18715230752037703699,0.70891025575900390443,0.14940874069222731657
out,IL2RB,-1.3396227,0.824975,0.18036801400831048436,0.69265499349143577756,0.15948303051434684518
out,NCR3,-1.3480166,-0.7139774,0.17765304206309251445,0.6885776824150872111,0.16204705738075893929
out,CD28,-1.4060667,,0.15970434448066705979,0.6238450956276057058,0.20492323478190226807
out,NLRC5,-1.4403132,-0.8386003,0.14977880779014277057,0.59436034837358242555,0.2259501714159784791
out,STAP1,-1.4584379,-0.54890305,0.14471986119459021025,0.578879444778360841,0.23741187136569514379
out,TGFBR1,-1.5096632,,0.13112938002884141908,0.549826382501415023,0.25977442509661026628
out,CD27,-1.5106429,-0.008029314,0.13087946618950516142,0.549826382501415023,0.25977442509661026628
out,LYZ,-1.5582088,1.5557432,0.119183763603833800526,0.51372311898204225944,0.28927088936540261787
out,HLA-DPA1,-1.5622419,-1.084945,0.118230997588966699197,0.51372311898204225944,0.28927088936540261787
out,HLA-C,-1.5751138,0.003227161,0.11523018580959941415,0.5098680788035372391,0.29254217695866013095
out,GPX3,-1.5864929,2.5462687,0.1126275377736753458,0.5073312512327717849,0.29470838463722438336
out,IL2RA,-1.5908781,-1.6512618,0.11163700828524281139,0.5073312512327717849,0.29470838463722438336
out,TRBC1,-1.6201473,,0.105200627911293462247,0.482571687666483784,0.31643816160441264108
out,CSF3,-1.6271386,-0.5005657,0.10370767169470618274,0.48012810969771380076,0.3186428669755642254
out,IRF3,-1.6461556,-0.10563516,0.09973171642391751024,0.47043262464112034493,0.32750256743723368547
out,IFNGR2,-1.6620291,0.10044721,0.096506929315122669255,0.45955680626248890386,0.33766079739758181498
out,TAP1,-1.7282956,-0.47699815,0.08393523864097889031,0.41552098337118259508,0.3814070399130471833
out,CCR4,-1.745921,1.0418969,0.08082467837295292945,0.40412339186476464725,0.39348601057252719594
out,IKBKB,-1.7672931,-2.3424134,0.07717916083400093441,0.39377122874490272375,0.40475601916235354723
out,CD3D,-1.794049,,0.07280533818513273969,0.37528524837697285754,0.42563850639531540916
out,MYBL2,-1.8284158,-0.6193427,0.06748718430169253768,0.35519570685101337082,0.4495322920549867604
out,TAPBP,-1.9935935,-0.09885384,0.04619650527047132471,0.2538269520355567188,0.5954622652245464783
out,LGALS9,-2.0126133,0.32173586,0.044155333487079555244,0.24530740826155308931,0.61028933594147235484
out,MYC,-2.0190969,0.2011173,0.04347714984272625649,0.24425365080183292221,0.6121589362632680048
out,CD5,-2.0411975,1.0864114,0.041231196347938571523,0.23426816106783279747,0.630286731514602978
out,TIGIT,-2.0659642,,0.03883185695562269002,0.22576661020710867,0.6463402877213517828
out,CD4,-2.1161225,-2.5445738,0.034334388577021354716,0.20196699162953737905,0.6947196034470902043
out,FCER2,-2.1370935,-0.9803666,0.03259039253399722419,0.19399043174998345518,0.71221969038246442797
out,TP53,-2.1475801,-3.5933394,0.031747114824025680913,0.19124767966280528664,0.71840382527632061467
out,RELA,-2.4149382,1.548342,0.015737874642910192752,0.09838716949042115856,1.0070615335079502846
out,ITGAM,-2.4414542,-1.2219359,0.014628244528685593884,0.09498860083562074563,1.0223285093556349532
out,NOTCH1,-2.579652,-0.8383218,0.009889988926686953466,0.066824249504641580755,1.175065910054749117
out,ZAP70,-2.6327984,1.0682429,0.008468458290716586109,0.058003138977510866614,1.2365485029245864768
out,MAML1,-2.9743528,-0.5755198,0.002936071912550495839,0.021275883424278954625,1.6721123979496466782
out,TAP2,-3.0355766,-0.31934717,0.0024007629621150350721,0.017916141508321156012,1.7467555159951372999
out,CD2,-3.2091618,,0.0013312260696224952929,0.010240200535557655165,1.9896915384155253622
out,PAX5,-3.2358112,-1.241751,0.001212975569325618801,0.009476371635356396761,2.023357915866144433
out,ITGA4,-3.2551532,-0.57414097,0.0011333126118522401319,0.008994544538509842771,2.0460208233601166856
out,TGFB1,-3.3795705,1.4663478,0.0007259917921646040365,0.0060499316013717004126,2.2182495353169126285
out,SELL,-3.4488142,-3.2502718,0.00056305415399859632536,0.004939071526303476234,2.306354684457203938
out,CXCR5,-3.526626,-1.4032916,0.0004208905509785120999,0.0038262777361682920145,2.4172235092414094512
out,SOD2,-3.7095466,0.27055842,0.00020763072496510190964,0.0019964492785105951954,2.6997417189496240389
out,BCL2,-3.9211388,-0.6429707,8.813152248452653728e-05,0.00086403453416202490294,3.06346889907634179
out,ITGB2,-4.234229,-0.85244477,2.2933727160200853285e-05,0.00023889299125209222455,3.6217965915862126221
out,CREBBP,-4.286232,-0.7058922,1.81729323041269808e-05,0.00019332906706518064393,3.7137028447972094541
out,ITGB1,-4.31534,0.21060957,1.5935737749882051179e-05,0.00017321454075958751134,3.7614156532737290774
out,TGFBR2,-4.38481,-1.2775779,1.1608696428184995896e-05,0.00012898551586872216909,3.8894590550608880324
out,NFKB2,-4.5454826,-0.47953504,5.4809523374017561124e-06,6.2283549288656321077e-05,4.2056266467051190063
out,HDAC1,-4.6446314,0.2940522,3.4068440577051919647e-06,3.9614465787269679642e-05,4.4021461962868145253
out,BRD4,-4.924935,2.2344885,8.438849217112116579e-07,1.0046249067990614199e-05,4.997996058954384801
out,CR2,-5.156338,-2.1066725,2.5182612750665601847e-07,3.0710503354470246671e-06,5.5127130652802340577
out,STAT5A,-5.47118,-0.95072025,4.4704863616704963905e-08,5.731392771372430876e-07,6.241739828395381346
out,CD79A,-5.4878287,-0.2291844,4.069045815499067382e-08,5.3540076519724571583e-07,6.2713210124529638195
out,CD83,-5.716795,-1.9025338,1.0855193485754433529e-08,1.466918038615464078e-07,6.833594150895250477
out,HLA-DMA,-5.723917,-0.76526546,1.04095492391859945396e-08,1.466918038615464078e-07,6.833594150895250477
out,JAK1,-5.737002,-0.8868545,9.636719858136045671e-09,1.4171646850200066736e-07,6.848579678588390561
out,PTPRC,-6.0564146,-1.7091004,1.3918887031467681766e-09,2.2449817792689808553e-08,7.648787179469143631
out,CD3E,-6.0613565,,1.3497819354928113608e-09,2.2449817792689808553e-08,7.648787179469143631
out,CD40,-6.1180367,-0.93493366,9.473522055294707009e-10,1.6333658716025355087e-08,7.7869165230278769925
out,HLA-DQA1,-6.2127376,-1.3466828,5.206941583602380066e-10,9.298109970718536157e-09,8.031605321629615082
out,TNFRSF13B,-6.7984524,-1.5461897,1.0574900945506059249e-11,2.1149801891012118498e-10,9.674693696281525426
out,HLA-DRB1,-7.050125,-1.4103254,1.7875694161558203294e-12,3.7241029503246259218e-11,10.428978321745504316
out,CD79B,-7.4083037,-1.2005162,1.2792526439602151371e-13,2.7809840086091633547e-12,11.5558015084363676275
out,HLA-B,-7.6834607,-0.48093265,1.5484770785399339559e-14,3.5192660875907594152e-13,12.453547895425800825
out,TRAC,-7.7644,,8.203275649621792715e-15,1.953160868957569652e-13,12.709261985271610873
out,CD19,-8.029332,-1.2812862,9.800486238231935434e-16,2.45012155955798374e-14,13.610812368151543267
out,CYBB,-8.307229,-1.2725127,9.79630568944317988e-17,2.577975181432415815e-15,14.588721267982939232
out,STAT6,-8.424082,,3.6359008186166315277e-17,1.0099724496157311347e-15,14.995690472893647789
out,CD22,-8.606768,-1.6608589,7.514959056598245113e-18,2.2102820754700720232e-16,15.655552298259300427
out,CCR7,-8.956981,-2.5249717,3.336905066637937976e-19,1.0427828333243556103e-17,16.981806126960815873
out,HLA-DPB1,-9.070234,-1.4663756,1.1876121771768959104e-19,3.958707257256319605e-18,17.402446612736024018
out,TNFRSF13C,-10.67268,-1.3872485,1.3662783854609850904e-26,7.590435474783250719e-25,24.119733307257339622
out,CIITA,-10.920117,-1.5679526,9.237600991434906719e-28,5.7735006196468160446e-26,25.238560783238629092
out,MS4A1,-11.379617,-2.258678,5.2831327032327492215e-30,4.402610586027290878e-28,27.356289726491123573
out,BLK,-11.6600895,-2.2985563,2.0382784207400046603e-31,2.0382784207400045377e-29,28.690736493375572682
out,ETS1,-12.712605,-6.513958,5.032887643451919543e-37,6.2911095543148994706e-35,34.20127275188061847
out,HLA-DRA,-16.877098,-2.056831,6.6326902472944594694e-64,1.6581725618236147054e-61,60.780370275505828565
out,CXCR4,-19.137629,-1.28578,1.2273045403799182585e-81,6.1365227018995905717e-79,78.212077654782295726
