group,names,scores,logfoldchanges,pvals,pvals_adj,-log10(pvals_adj)
out,NFKBIA,0.95042574,-0.02288439,0.34189595669683281454,0.67038422881731918324,0.17367621129033671111
out,SHARPIN,0.93413574,0.55513126,0.35023386889720276027,0.6790572147972997463,0.16809363216438966498
out,PDGFRA,0.93382627,-0.017689196,0.35039352283540670108,0.6790572147972997463,0.16809363216438966498
out,ACKR3,0.9271022,-0.020388028,0.35387345916820434066,0.68151601906192593727,0.16652393159975974809
out,LRP6,0.9261109,-0.263507,0.35438832991220148294,0.68151601906192593727,0.16652393159975974809
out,CXCL16,0.9125893,-1.4367154,0.36145857776378198523,0.69111394484722710185,0.16045034403131682554
out,PDGFA,0.89209884,,0.37233995319088630804,0.70518930528576950767,0.15169428271785946784
out,WNT3,0.86971015,-0.32248205,0.38445882252748642127,0.716945733434651844,0.14451371540862108524
out,CD8B,0.8682483,0.40606385,0.38525843479245569512,0.716945733434651844,0.14451371540862108524
out,NOS2,0.86808467,-0.12549248,0.38534799906803951508,0.716945733434651844,0.14451371540862108524
out,NEDD4,0.8487148,-1.1240224,0.3960399831798728787,0.73340737625902374663,0.13465472642820913661
out,MAP2K1,0.84430254,0.032418337,0.39850035643368997285,0.7352405100252582537,0.13357057235678151502
out,PLA2G2A,0.8413154,0.2751573,0.40017128210515440223,0.7356089744580043277,0.13335298099212479133
out,CCNB1,0.8263369,-0.23938732,0.4086129875849597859,0.7461188262728958298,0.12719200163581207735
out,PDGFC,0.8251528,,0.40928482358144546716,0.7461188262728958298,0.12719200163581207735
out,FASLG,0.8231963,0.28371918,0.41039639332810196048,0.7461188262728958298,0.12719200163581207735
out,CXCR2,0.8162896,-0.8796078,0.41433453320305813072,0.7461188262728958298,0.12719200163581207735
out,FFAR2,0.792595,-0.79463387,0.42801381066902910444,0.764488261792535706,0.11662917850263025026
out,CAV1,0.7881662,-0.18681642,0.43059947116800556532,0.764488261792535706,0.11662917850263025026
out,AURKB,0.7780745,1.4638072,0.43652509865864908,0.764488261792535706,0.11662917850263025026
out,TBX21,0.7774022,0.05667503,0.4369215047414530817,0.764488261792535706,0.11662917850263025026
out,TNFSF4,0.7741937,0.13302894,0.43881626226891545794,0.764488261792535706,0.11662917850263025026
out,CXCL2,0.7638825,-0.2166615,0.4449372711731539587,0.7724605402311701674,0.112123696495442495945
out,ICOSLG,0.76098853,-0.778435,0.446663915175886439,0.7727749397506686879,0.111946970061077925366
out,CCL26,0.73471904,,0.46251062639909990004,0.7942158308803469735,0.100061460516335593875
out,CX3CR1,0.7312092,1.2170211,0.4646513542143125841,0.7942158308803469735,0.100061460516335593875
out,IL1R2,0.72445035,-1.542927,0.46878930795166540157,0.7970031982561406325,0.09853993584076758959
out,MFAP5,0.71614456,0.7890564,0.47390209514920089706,0.79781497499865472456,0.098097816235948704416
out,HLA-DMA,0.70172423,0.0059333495,0.48285115693658398062,0.8101529478801744455,0.091432983405439791185
out,ARAF,0.6984529,0.010184814,0.48489399513978947986,0.810859523645132918,0.09105437808241783301
out,FBLN1,0.69446176,0.039529625,0.48739268015001946388,0.81232113358336577313,0.090272247886859108836
out,ITGAM,0.6754706,0.0672224,0.49937683214386230368,0.8267828346752686963,0.082608548594334687836
out,XCR1,0.670941,0.28406405,0.5022581356964741506,0.82880880477966034636,0.081545643883941705563
out,IRF5,0.6634755,0.91044295,0.507026043570129481,0.83392441376666037733,0.078873311678441538055
